id,availability_365,latitude,longitude
13289086,0,51.53951261,-0.116265008
13289101,0,51.55167431,-0.074168693
13289226,365,51.47199802,-0.07514139
13289412,359,51.58591034,-0.018986236
13289508,183,51.49086015,-0.135865084
13289997,0,51.501233,-0.078346927
13290300,0,51.48051253,-0.114239907
13290497,0,51.56678728,-0.211047041
13290782,0,51.52574552,-0.096296532
13291551,89,51.54256685,-0.200283332
13291618,89,51.47208751,-0.395633751
13291673,0,51.41842254,-0.21769728
13292737,0,51.55621697,-0.080530169
13293146,364,51.56460313,0.066353955
13293297,209,51.49093451,-0.196025638
13293421,365,51.52648234,-0.087356165
13293642,0,51.49670388,-0.191994054
13293862,0,51.59648376,-0.251082918
13294159,219,51.43979406,-0.11499723
13294294,342,51.4954257,-0.01533258
13294415,190,51.43526824,-0.112453317
13295629,0,51.54336551,-0.075975506
13295813,0,51.51072899,-0.055524843
13295851,0,51.4140919,-0.072406226
13296188,0,51.56393658,-0.114992841
13296274,0,51.52039829,-0.227575318
13296328,9,51.50556934,-0.04443396
13297148,272,51.49879122,-0.081692322
13297226,0,51.46857186,-0.095219852
13297336,0,51.6066174,-0.126890848
13298161,0,51.54226917,-0.051475988
13298309,365,51.5274539,-0.028917068
13298329,0,51.44047984,-0.196128298
13298385,318,51.42685191,-0.209978
13298431,35,51.52917117,-0.04266571
13298520,113,51.54974513,-0.164075186
13298531,312,51.52260297,-0.125033418
13298974,12,51.53215064,-0.111996213
13299084,0,51.55150369,-0.107094251
13299546,81,51.47420812,-0.386147188
13300577,360,51.62636212,-0.070539709
13301645,88,51.54000565,-0.021052415
13303183,179,51.47387452,-0.087623022
13303292,0,51.53679005,-0.043689438
13303932,0,51.48221238,-0.133532899
13304124,0,51.42259213,-0.210315984
13304375,0,51.51363657,-0.175291402
13304753,365,51.51080585,-0.194927473
13304798,0,51.45380832,-0.10722496
13305416,0,51.49454889,-0.077845744
13305611,0,51.52017297,-0.017676541
13305811,4,51.46652432,-0.14060885
13306200,141,51.52287001,-0.164693434
13306818,87,51.57966652,-0.100187634
13306842,177,51.5477782,-0.070734704
13306938,364,51.53445108,-0.163832141
13306958,0,51.4793986,-0.192874754
13306999,0,51.46640852,-0.105582358
13307336,77,51.54259347,0.173726653
13307365,0,51.54251833,-0.064721601
13307944,76,51.53839667,0.075574344
13308188,110,51.40707312,-0.094623314
13308402,322,51.48659523,-0.141713412
13309342,0,51.5120505,-0.042032007
13309836,0,51.56789947,-0.096075827
13309921,165,51.47372886,-0.183463173
13309995,335,51.48439345,-0.178476367
13310173,0,51.47752363,-0.122528504
13310458,77,51.56855983,0.011830045
13310465,0,51.45183795,-0.197863303
13310526,0,51.54484723,-0.084972818
13310550,364,51.485616,-0.089334723
13310603,317,51.5405118,-0.13922567
13310978,365,51.45808609,-0.40466506
13311032,0,51.5921717,-0.216773107
13311234,0,51.54855057,-0.076728258
13311523,0,51.55522804,-0.100170793
13311693,170,51.46099652,-0.243027528
13312199,161,51.61146451,-0.159734006
13312259,0,51.54756671,-0.041985299
13312578,0,51.46927442,-0.100814138
13312607,88,51.45807373,-0.121509337
13313631,364,51.4921171,-0.139759588
13314236,0,51.46354265,0.093634639
13314530,0,51.56352875,-0.079720393
13314842,363,51.41014936,-0.208152731
13315374,27,51.4162624,-0.044337037
13315510,0,51.52238478,-0.164793176
13316034,0,51.43990452,-0.200380215
13316054,280,51.44641504,-0.153398365
13316144,89,51.55212335,-0.11772422
13316385,263,51.48892008,-0.13831869
13316503,348,51.50714989,-0.268588156
13316527,0,51.52326042,-0.08775779
13316633,364,51.49882979,-0.223062933
13319299,0,51.56091396,-0.052047866
13320846,81,51.51453505,-0.17764534
13321214,10,51.528151,-0.083568757
13321242,0,51.56770539,-0.114497759
13321783,0,51.58256846,-0.100630432
13321906,5,51.58434691,-0.019128731
13321937,363,51.51016819,-0.040675367
13322317,0,51.52929053,-0.311792025
13322424,345,51.50098874,0.089813463
13322476,13,51.47607891,-0.067222791
13322508,0,51.49698388,-0.023700821
13322541,0,51.59768543,-0.137559825
13322813,11,51.52753964,-0.112742346
13322956,99,51.4651469,-0.181161129
13323078,0,51.52324562,-0.123722206
13323197,120,51.53531919,-0.095026347
13323264,364,51.51407146,-0.132525412
13323394,54,51.49548431,-0.117766715
13324052,0,51.51828905,-0.16321184
13324175,365,51.55276197,-0.069539101
13324343,0,51.51450147,-0.072116257
13324571,0,51.51573663,-0.178096797
13324947,0,51.59131293,0.015148073
13325376,3,51.49040562,-0.004010592
13325502,151,51.4940333,-0.117865471
13326073,89,51.39994051,-0.138685512
13326169,0,51.51498483,-0.193334604
13326416,365,51.58137531,-0.074501962
13326471,0,51.55337997,-0.238270101
13326680,79,51.49470168,-0.115541771
13326852,0,51.4862066,-0.148754883
13327410,365,51.44277195,-0.181133508
13327442,0,51.52909428,-0.086512939
13327518,0,51.46370205,-0.151921396
13327868,0,51.43427162,-0.203361038
13328120,339,51.51723431,-0.439693688
13328340,0,51.55171509,-0.036645916
13328785,0,51.45252692,-0.215262764
13328825,0,51.57190751,-0.189521359
13328924,0,51.5035421,-0.22816977
13328958,318,51.53792368,-0.143300473
13328960,146,51.48936459,-0.194841687
13329124,0,51.525394,-0.072025733
13329480,0,51.55014522,-0.051835589
13329659,195,51.55436554,-0.087298098
13330295,0,51.54309816,-0.195072184
13330375,83,51.55029349,-0.042310045
13330397,0,51.50778622,-0.198446076
13331522,90,51.5653672,0.072643343
13332167,365,51.40914643,-0.222537937
13332177,364,51.55567388,-0.069697434
13332198,334,51.52624289,-0.035891173
13332202,0,51.43059974,-0.105584971
13332280,365,51.47715933,-0.172710596
13332380,364,51.4663753,-0.110400016
13332991,0,51.53368053,-0.05457301
13333092,186,51.42131113,-0.338423015
13333740,30,51.52758825,-0.114486492
13336226,0,51.56193484,-0.06586782
13336984,0,51.41891195,-0.217640057
13337351,0,51.43616688,-0.19827634
13337487,365,51.51075372,-0.124496988
13337887,0,51.515548,-0.073801802
13338672,0,51.55167306,-0.122054816
13338743,315,51.47497567,-0.115612085
13338770,0,51.5633208,-0.099822212
13338884,156,51.53871987,-0.026912852
13338980,115,51.51660865,-0.071506217
13339238,365,51.4904456,-0.085390526
13339541,0,51.46344046,-0.157440275
13339584,73,51.49872151,-0.060606578
13339604,0,51.56227116,-0.054621041
13339779,0,51.56991852,-0.287705531
13339882,61,51.49687174,-0.060949961
13340012,0,51.53524705,-0.078472746
13340372,0,51.48524462,0.014104826
13340797,16,51.50383235,-0.254529036
13340825,0,51.44286691,-0.174002864
13340981,0,51.55890537,-0.115573837
13341039,0,51.48453392,-0.172864209
13341054,0,51.51813108,-0.178478697
13341079,0,51.52733777,-0.141406456
13341339,365,51.54258559,-0.074241218
13341371,364,51.49941213,-0.215174004
13341376,78,51.54471103,-0.180194453
13341427,0,51.53943258,-0.155960126
13342124,203,51.3722356,0.041821586
13342568,301,51.49864749,-0.172666343
13342767,90,51.42037106,-0.287463585
13342902,286,51.50587181,-0.19368181
13342937,0,51.53627455,-0.070846787
13343294,0,51.52431509,-0.120945284
13343416,0,51.65194716,-0.21071794
13343635,0,51.4980809,-0.048837566
13343674,364,51.5476245,-0.050299247
13344528,0,51.55975392,-0.135051013
13344846,65,51.54547708,-0.091272206
13345421,0,51.42891063,-0.195034756
13345672,0,51.47831565,-0.197841799
13345818,363,51.43626188,-0.420222881
13345903,0,51.49641311,-0.188869994
13346866,290,51.50099251,-0.199083017
13346868,67,51.55562593,-0.216842156
13347090,365,51.59632793,-0.273509045
13347446,2,51.57582111,-0.063252086
13347820,315,51.44700928,-0.190622626
13351153,79,51.62137437,-0.318995636
13351617,0,51.54046842,-0.197784732
13351688,364,51.58738278,0.169060079
13352146,0,51.4299362,-0.041191948
13352532,0,51.57164613,-0.116043435
13352537,0,51.35199804,-0.214241236
13352595,0,51.38369041,-0.186238347
13353027,358,51.50867938,-0.302996566
13353099,0,51.52756367,-0.143232519
13353184,0,51.53672554,-0.097509286
13353533,0,51.47537943,-0.131555185
13353685,0,51.55692108,-0.044667027
13353739,365,51.52227622,-0.039729784
13353803,0,51.51137669,-0.066464166
13353906,89,51.41960241,-0.226907613
13354009,58,51.5543735,0.03181964
13355234,177,51.47549899,-0.385822474
13355240,365,51.47573195,-0.384874427
13355288,0,51.40145572,-0.171604971
13355380,24,51.5522831,-0.038926968
13355900,0,51.4663301,-0.168050207
13355982,0,51.41585101,-0.28649628
13356286,0,51.48657861,-0.257976798
13357001,10,51.52183825,-0.19277546
13357432,345,51.59184185,-0.137635125
13357677,0,51.49513142,-0.191573081
13357730,0,51.52712116,-0.091314064
13357892,0,51.5978914,-0.162306335
13358229,180,51.46815838,-0.031536821
13358359,82,51.46512804,-0.378603009
13358503,0,51.45950737,-0.080687367
13358704,311,51.49176848,-0.102451924
13359448,363,51.53427646,0.015662999
13359935,0,51.48701618,-0.198091028
13360587,306,51.53170655,-0.104742078
13360915,88,51.47202863,-0.167319478
13361015,36,51.51253766,-0.017798264
13364620,0,51.49156628,-0.016193087
13364881,36,51.48668608,-0.20909611
13365438,0,51.49139315,-0.161459422
13365604,70,51.5882701,-0.070682756
13365787,363,51.53606546,-0.289832754
13366237,14,51.56625828,-0.111649566
13366285,91,51.47972164,-0.267294227
13366642,365,51.52493759,-0.324132186
13366666,23,51.4787219,0.025554233
13367280,143,51.44494495,-0.046653627
13367878,13,51.54644664,-0.091393898
13367935,177,51.44878962,-0.121154314
13368304,203,51.58873282,-0.056946075
13368309,0,51.54696086,-0.153434158
13368681,0,51.5986585,-0.253213159
13368755,364,51.5906346,-0.081605952
13368917,0,51.51673587,-0.207729526
13369041,364,51.51232589,-0.192261738
13369847,0,51.51951666,-0.139192332
13370002,304,51.43807154,-0.12559379
13370251,362,51.40238091,-0.109579234
13370622,310,51.51564834,-0.195529638
13370811,0,51.53574873,-0.005619398
13370829,0,51.45665975,-0.067400309
13370963,89,51.37233505,-0.090183756
13371013,179,51.43671005,-0.124502579
13371852,35,51.5852082,-0.126645312
13372260,0,51.5669674,-0.125103933
13372527,365,51.59421417,-0.039803286
13372932,0,51.54801798,-0.043282764
13373041,16,51.47417675,-0.031407103
13373482,0,51.52583745,-0.203486883
13374199,0,51.52557338,-0.165096267
13374506,85,51.5290999,-0.017027549
13374696,0,51.49942862,-0.117672539
13375291,0,51.55134824,-0.234127915
13375458,0,51.48802272,0.054487564
13375613,352,51.46548604,0.027259907
13375738,0,51.57197042,-0.140978617
13375765,365,51.52846552,-0.068367477
13376310,307,51.59327085,-0.01714805
13376836,0,51.51395775,-0.019484678
13377140,89,51.53299151,0.158932063
13381825,358,51.51744693,-0.171993125
13381921,79,51.48152979,-0.204404944
13382305,62,51.49518526,-0.148012105
13382420,83,51.41548579,-0.218752825
13382653,193,51.53195472,-0.122769167
13382755,0,51.55041649,-0.244323562
13383026,0,51.55185261,-0.18810996
13383467,195,51.5315283,-0.122768976
13383468,0,51.52020127,-0.044138355
13383715,0,51.54935902,-0.059346959
13384504,304,51.5890804,-0.173095173
13384667,0,51.56449095,-0.105594904
13384708,196,51.53214545,-0.120646379
13384745,0,51.50365603,-0.008025991
13384860,0,51.51293103,-0.130964872
13385446,11,51.51274474,-0.137154466
13385490,0,51.49297361,-0.12999009
13385584,0,51.49141599,-0.033588184
13385620,0,51.47580241,-0.112386979
13385671,89,51.52809919,-0.068360436
13385863,0,51.46064471,-0.136283612
13386107,0,51.492099,-0.161685985
13386117,0,51.50633026,-0.236354108
13386456,258,51.53938991,-0.140427713
13387159,364,51.51406838,-0.177484472
13387211,4,51.4774346,-0.206284141
13387426,0,51.48683622,-0.199327197
13387593,20,51.55370064,-0.086581467
13387702,326,51.42403045,-0.11086289
13387798,0,51.5563287,-0.058033787
13388399,0,51.50475372,-0.237969774
13388855,0,51.5352905,-0.006539843
13389078,10,51.53311169,-0.07541466
13389195,179,51.50092958,-0.036546981
13389475,46,51.52740929,-0.058711363
13389556,316,51.58966741,-0.173700753
13390008,90,51.44780126,-0.13363008
13390288,84,51.60585428,0.041952257
13390597,89,51.56362871,-0.053660021
13391175,0,51.53293682,-0.010256021
13391242,0,51.43584178,-0.177337699
13391289,74,51.49135292,-0.305037851
13391685,0,51.48919832,-0.107991057
13391781,364,51.53660008,-0.145742498
13392631,0,51.52455166,-0.123581807
13392944,0,51.42626762,-0.16138433
13393011,146,51.48661131,-0.091995462
13393542,89,51.54741085,-0.0376806
13393791,0,51.57851657,-0.317343868
13393938,0,51.45044616,0.050689298
13394306,0,51.50980712,-0.19656529
13394328,38,51.45069766,-0.143995982
13395023,0,51.4625473,-0.171018879
13395059,0,51.45784232,-0.079469046
13395065,0,51.48701013,-0.144165457
13395374,14,51.51653105,-0.188733738
13395428,0,51.4936076,-0.177953872
13395889,90,51.52164044,-0.024305704
13395931,0,51.52505544,-0.055309513
13396151,179,51.48363243,-0.064365409
13396453,90,51.44055153,-0.180327373
13396482,359,51.47701874,-0.031326004
13399999,0,51.52621072,-0.09547239
13400599,0,51.51577935,-0.016143682
13401313,51,51.41823689,-0.167863846
13401406,0,51.437675,-0.178636961
13401587,0,51.54177683,-0.078881765
13401591,0,51.55130601,-0.108779682
13401970,170,51.49797021,-0.206416913
13402129,28,51.51531459,-0.050591092
13402261,89,51.51319673,-0.20776289
13402488,196,51.58900042,-0.056915089
13402693,27,51.57647816,-0.118473999
13402823,0,51.52699747,-0.021404343
13402843,0,51.54695698,-0.078575335
13402847,0,51.45669547,-0.049874044
13403225,118,51.44646108,-0.340048394
13403719,148,51.5163846,-0.1275758
13403785,89,51.40053504,-0.138126372
13404031,0,51.58700741,-0.164405688
13404033,235,51.41812369,-0.289858715
13404109,70,51.5298385,-0.037743479
13404863,0,51.48001335,-0.279636345
13404899,0,51.43457544,-0.187351389
13405107,84,51.51902113,-0.117235208
13405356,92,51.51077508,-0.266122727
13405616,0,51.6130988,-0.266267212
13406205,13,51.46143834,-0.153596488
13406701,0,51.53190298,-0.183240702
13406907,0,51.60160636,-0.101511383
13408138,0,51.48750506,-0.191148017
13408404,146,51.48637041,0.086611293
13408811,20,51.55782786,-0.098193288
13409177,0,51.54069923,-0.097655823
13409185,0,51.55253534,-0.129740757
13409193,365,51.53706424,-0.163647635
13409216,181,51.58782725,-0.157116386
13409347,365,51.51882479,-0.119898253
13409629,250,51.51703403,-0.055914408
13412059,0,51.53084654,-0.03310376
13412310,292,51.47514948,-0.386414348
13412447,0,51.54487957,-0.200472484
13412464,4,51.5620031,-0.058041122
13413277,0,51.5279199,-0.022086037
13413366,0,51.5235977,-0.14586986
13413381,0,51.52723769,-0.088785572
13413667,365,51.3947753,-0.177673974
13414513,0,51.5404675,-0.382759349
13414656,0,51.51987505,-0.016667668
13414942,0,51.50061967,-0.035216292
13415304,0,51.46861683,-0.068573384
13415309,0,51.52528168,-0.166681259
13415652,0,51.4869548,-0.059144707
13415828,178,51.43110988,-0.16037628
13417554,0,51.41572786,-0.305248397
13418210,109,51.50125854,-0.111164195
13419473,0,51.41706438,-0.045983329
13420286,365,51.47498576,0.170999809
13420417,83,51.50469937,-0.419438623
13420974,250,51.51245597,-0.062670106
13421333,317,51.4904965,-0.143900854
13421434,92,51.51418834,-0.132312589
13421674,96,51.51258198,-0.132001926
13421813,91,51.51494633,-0.131166427
13421904,125,51.52921854,-0.197819901
13422025,22,51.51882496,-0.134841713
13422066,0,51.46379845,-0.132427473
13422129,0,51.53901328,-0.078585227
13422161,339,51.36976124,-0.097930876
13422382,92,51.51294519,-0.133174737
13422389,50,51.51880707,-0.069425319
13422460,0,51.45592562,-0.033104596
13422653,92,51.51489212,-0.136603255
13422840,53,51.49025875,-0.094109313
13422913,311,51.58316996,0.210934643
13422938,69,51.52260498,-0.142081188
13422987,0,51.53701508,-0.202450822
13423226,96,51.5189398,-0.224988499
13423337,0,51.4621008,-0.188860711
13423548,62,51.46394776,-0.14914967
13423638,0,51.55953624,-0.139708788
13423639,250,51.52372092,-0.212562966
13423864,48,51.51876917,-0.129935325
13423869,89,51.5520477,0.200912977
13424241,0,51.51232181,-0.128835411
13424432,89,51.52820701,-0.176130735
13424507,0,51.51257881,-0.188128726
13425352,365,51.41490029,-0.175455215
13425440,0,51.4095917,-0.057487904
13425462,0,51.47111892,-0.18923892
13425832,365,51.56223732,-0.209298641
13426059,364,51.59356315,-0.038158923
13426431,87,51.56631868,-0.103394388
13426725,0,51.55486093,-0.06486468
13426747,364,51.47672955,-0.023059017
13426790,364,51.48290854,-0.139828621
13426814,71,51.47736335,-0.074154016
13427483,311,51.50230477,-0.100421453
13427503,364,51.56347207,0.065508219
13428003,293,51.47657956,-0.386632397
13429781,0,51.47681526,-0.201945022
13429963,0,51.48733519,-0.270337237
13430030,54,51.44562422,-0.403925789
13430108,0,51.55567187,-0.068802506
13430188,0,51.52526502,-0.124718122
13430369,0,51.53927066,-0.027832137
13430370,179,51.48719302,-0.150669685
13430390,0,51.4051862,-0.301088241
13430609,0,51.55053297,-0.078847088
13430704,0,51.54204055,0.023916765
13431121,174,51.53268329,-0.060420183
13432052,0,51.58439876,-0.220911647
13433229,155,51.39507873,-0.219139468
13433582,0,51.59235949,-0.225262065
13434677,2,51.4883961,-0.141223625
13437607,364,51.5146177,-0.131901463
13438330,199,51.50157002,-0.271559189
13438947,177,51.50341489,-0.419393877
13439200,0,51.53340182,-0.22828093
13439326,0,51.45060619,-0.128408028
13439476,304,51.53542967,-0.250271963
13439628,0,51.54126813,-0.057187322
13439795,84,51.48776665,0.064418121
13439881,23,51.50308798,-0.466497499
13440318,0,51.46929776,-0.117313413
13440420,365,51.48671046,-0.125357839
13440736,314,51.48380064,-0.09611256
13441078,0,51.48974371,-0.204862975
13441559,36,51.52068284,-0.151147188
13442601,38,51.53461939,-0.06930279
13442653,361,51.47420662,-0.165854585
13442788,0,51.55027838,0.057183314
13443270,324,51.49578919,-0.198689217
13443550,328,51.52223727,-0.145262287
13443780,76,51.5013061,-0.206331131
13443801,0,51.43806488,-0.199143207
13443870,0,51.47478412,-0.114552409
13443961,311,51.55877737,-0.22215702
13444000,47,51.51476047,-0.180536714
13444001,233,51.53503063,-0.13579892
13444110,55,51.49699575,-0.227220539
13444337,364,51.41791713,-0.191264069
13444362,89,51.40047507,-0.072328957
13444439,16,51.44559049,-0.188867821
13444444,0,51.47638644,-0.113086003
13444567,0,51.55270576,-0.054032378
13444640,0,51.53918556,-0.070584722
13445241,0,51.48045114,-0.203232686
13445533,0,51.53421514,-0.040248478
13445580,279,51.4860591,-0.094357289
13445617,364,51.47285922,-0.162939262
13446586,0,51.43968042,0.004583712
13446918,0,51.4580145,-0.124892724
13447054,0,51.56160111,-0.057189902
13447211,365,51.51468717,-0.253190414
13447465,364,51.56306871,0.065200097
13447619,0,51.53233946,-0.093523411
13447643,365,51.48969801,-0.134604996
13447895,0,51.49949629,-0.223947895
13447934,365,51.56475218,0.066796432
13448522,101,51.45347153,-0.071217231
13448783,0,51.46890804,-0.080746376
13448891,281,51.47590547,-0.129295485
13448977,84,51.48266292,-0.21149317
13449052,89,51.52213244,-0.028819631
13449364,0,51.56697683,-0.123731234
13450066,365,51.49576949,-0.060837628
13450291,284,51.57148416,0.258923719
13450373,0,51.5207117,-0.041447437
13450424,0,51.60750448,0.087786636
13451633,364,51.4705765,0.166301945
13451831,89,51.47000834,-0.100601256
13452492,38,51.48616651,0.086348996
13455184,0,51.55799175,-0.091258714
13455562,298,51.42190264,-0.026727319
13455638,0,51.351801,-0.100162284
13455767,37,51.55296329,-0.137468564
13456212,0,51.4649343,-0.234461403
13456490,281,51.51499943,0.046996839
13456555,56,51.51925293,-0.064830328
13456643,364,51.51497353,-0.180702987
13456794,362,51.55144952,-0.168544569
13456949,0,51.52645705,-0.052420142
13457207,179,51.47279781,-0.199184104
13457605,61,51.48101023,-0.014821134
13457678,0,51.56678672,-0.115284218
13457798,0,51.42363869,-0.132151215
13459137,82,51.49217826,-0.276793175
13459286,281,51.53944352,-0.191783949
13459310,0,51.46462277,-0.1315935
13459514,0,51.53085889,-0.112185969
13460097,0,51.46180852,-0.303975137
13460283,324,51.50037702,-0.040463195
13460513,0,51.42136885,-0.162934914
13460970,0,51.57467491,-0.150231157
13461117,17,51.51620976,-0.128631668
13461335,90,51.49299545,-0.091054408
13462250,0,51.48013129,-0.122611993
13463318,0,51.46135052,-0.019141075
13464150,0,51.46790096,-0.036426901
13464651,266,51.52147628,-0.185412379
13465969,365,51.49766869,-0.01360064
13466339,247,51.51428935,-0.129486215
13469238,0,51.57490966,-0.140112589
13469590,275,51.55227779,-0.049356625
13470834,0,51.48820824,-0.070512521
13470849,6,51.519858,-0.211079992
13470863,0,51.56165849,-0.095214947
13471240,352,51.51575307,-0.138384617
13471435,0,51.51177752,-0.175048947
13471803,89,51.49976681,-0.160097678
13472026,20,51.48804707,-0.137662868
13472704,0,51.41572344,-0.292245941
13472785,0,51.45510365,-0.139305294
13473016,0,51.47951058,0.030332981
13473433,24,51.52366881,-0.123863816
13473435,365,51.53356426,-0.173570369
13473438,363,51.5517307,0.071192534
13473859,365,51.4966846,-0.088914326
13474477,164,51.41564697,-0.193064551
13474518,0,51.54667485,-0.09604767
13474527,26,51.47922485,-0.063320368
13474547,365,51.51751535,-0.161801189
13474590,32,51.61231844,-0.41638955
13475013,0,51.55345848,-0.117884835
13475527,40,51.50569247,-0.006343623
13475821,364,51.42333739,-0.192207246
13476788,0,51.54247336,-0.132441317
13476945,87,51.49994879,-0.113925695
13477049,364,51.52086322,-0.047340722
13477140,362,51.47898669,-0.220805811
13477525,360,51.52167694,-0.276296984
13478057,0,51.59667509,-0.252619968
13478126,0,51.43790406,-0.213564839
13478889,0,51.46895533,-0.169675296
13478911,15,51.59273052,-0.144606685
13478992,316,51.49682101,-0.089580052
13479192,0,51.49349323,-0.173949895
13479390,80,51.5833789,-0.079175383
13479986,357,51.43049397,-0.221202003
13481427,58,51.48915233,-0.223275149
13481702,363,51.58516176,0.056427371
13482036,0,51.49250837,-0.200722539
13482901,296,51.4705502,-0.208968986
13483308,80,51.47021924,-0.134666705
13483390,0,51.44252837,-0.154536343
13484084,0,51.60378743,-0.108548598
13484146,0,51.52695921,-0.197669166
13485134,0,51.52496644,-0.075442054
13485178,0,51.55505994,-0.07291451
13485250,0,51.46105373,-0.251619736
13485352,0,51.52712629,-0.023194579
13485374,0,51.54993885,-0.067510088
13485719,0,51.4654407,-0.169207208
13486313,0,51.46403813,-0.153257888
13486745,0,51.55414171,-0.210966411
13486850,365,51.57812453,-0.259669054
13486868,0,51.53798572,-0.145062702
13486869,43,51.52986619,-0.068089426
13487098,246,51.54247418,-0.086245003
13487518,0,51.45636216,-0.204043427
13487600,39,51.43290587,-0.197277896
13487927,0,51.54120805,-0.117116217
13488024,0,51.5026826,-0.218697661
13488242,11,51.50143859,-0.050355531
13488640,257,51.52286671,-0.093737421
13488950,80,51.39987523,-0.197356648
13489054,0,51.54719855,-0.18063532
13489081,0,51.47350348,-0.04266017
13489398,97,51.52248185,-0.165905203
13490188,0,51.42579415,-0.121553917
13490457,363,51.42508189,-0.131517067
13490699,0,51.52470347,-0.434710695
13490889,342,51.42469659,-0.188486665
13491104,0,51.54853799,-0.097985482
13491394,0,51.52275411,-0.142807973
13492649,0,51.53958096,-0.107140047
13492694,362,51.52945946,-0.422277964
13492884,0,51.51773952,-0.211878095
13492951,168,51.52205883,-0.381622573
13493253,0,51.54520444,-0.115852033
13493258,0,51.54349291,-0.21111407
13493335,40,51.52830891,-0.135755551
13493415,89,51.5829788,-0.200156743
13493607,128,51.48713168,-0.181535628
13493884,0,51.50386213,-0.08868329
13494281,365,51.45451858,-0.124561636
13494377,179,51.52032927,-0.128262746
13494390,0,51.52505916,-0.045013339
13494401,0,51.39897996,-0.104340023
13494588,89,51.51484476,-0.178145547
13495111,0,51.49151613,0.071514771
13497367,5,51.45811543,-0.045924318
13497523,0,51.51936071,-0.037243104
13497834,0,51.55342645,-0.117086587
13497839,363,51.46489067,-0.279507179
13497867,191,51.53494044,-0.240142315
13498246,90,51.41609292,-0.137994918
13498255,0,51.50028252,-0.115665344
13498870,0,51.57187643,-0.187612824
13499416,113,51.55650353,-0.289789147
13499733,365,51.49363638,-0.113796771
13500159,68,51.53030547,-0.099036184
13500207,0,51.52978747,-0.220832166
13500935,0,51.47596546,-0.163101453
13501065,157,51.51989795,-0.139604165
13501585,0,51.55645633,-0.10387173
13501650,0,51.42861424,-0.265182385
13501808,362,51.46724247,-0.160596695
13502038,0,51.55688815,-0.180223542
13502357,20,51.49414027,0.046333849
13502611,0,51.44456937,-0.199197966
13502656,171,51.38401143,-0.292808194
13502953,0,51.47825503,0.063876437
13503054,351,51.56368917,-0.052525181
13503191,0,51.418875,-0.121836984
13503328,113,51.53943516,-0.099603534
13503877,326,51.48366351,0.000833534
13504202,0,51.5374579,-0.151096745
13504236,0,51.43406244,-0.161679061
13504438,175,51.44275902,-0.193402006
13504645,0,51.56588557,-0.000108512
13504689,0,51.52943559,-0.084505482
13504766,56,51.52067218,-0.152513651
13504802,364,51.47911566,-0.202396784
13505708,0,51.53034642,-0.029897034
13505871,365,51.5422184,-0.175874836
13506494,0,51.57076578,-0.029653512
13506803,69,51.49949233,-0.087550989
13508283,61,51.49233799,-0.215723796
13508329,290,51.44730843,-0.022547653
13508589,0,51.52383249,-0.080317052
13508623,0,51.51042768,-0.27572192
13508711,35,51.45568458,-0.142359809
13508761,0,51.51372285,-0.061214777
13508819,88,51.58769298,-0.138824083
13508917,0,51.51135711,-0.275801438
13509238,0,51.57975554,-0.144569158
13509613,365,51.56224755,-0.047071673
13509923,0,51.47140745,-0.009525414
13510037,363,51.45951702,-0.208752732
13510176,0,51.54168475,0.006078819
13510388,0,51.50785245,-0.059977866
13510946,0,51.52898564,-0.203348811
13511079,6,51.487073,-0.088485533
13511186,0,51.45776876,-0.014149982
13511343,87,51.56632403,-0.24043371
13511526,0,51.54387319,-0.049925291
13511992,0,51.42670114,-0.228330416
13512087,0,51.52157956,-0.029435744
13512606,315,51.55500217,-0.227233724
13512745,13,51.51548165,-0.181003893
13512792,0,51.57031408,0.014629222
13512960,0,51.55547828,-0.130479411
13513617,28,51.51795142,-0.150694524
13514090,0,51.54387457,-0.148485177
13515598,1,51.49182788,-0.037225391
13517171,0,51.51486256,-0.057879813
13517583,0,51.44363432,-0.106253885
13518270,0,51.41916271,-0.134833952
13518362,0,51.51236748,-0.184014894
13518658,364,51.56472297,-0.124288515
13518819,0,51.5017155,-0.247150266
13518855,0,51.51326994,-0.03568976
13519224,3,51.4046504,-0.075590765
13519363,364,51.57548176,0.083980688
13519399,0,51.54001617,-0.202657289
13519560,18,51.54984695,-0.039646752
13519727,101,51.51908147,-0.143136234
13519878,0,51.53292398,-0.100954125
13520195,0,51.48976221,-0.143568163
13520242,11,51.47023118,-0.090346447
13520427,194,51.41475219,-0.232520565
13520448,355,51.56443326,-0.103953921
13520449,0,51.52518633,-0.07624277
13520459,2,51.51757853,-0.208934194
13520514,0,51.48818246,-0.1495182
13521019,16,51.51785419,-0.210983904
13521105,365,51.6026639,-0.06877178
13521198,0,51.51840642,-0.159377055
13521413,0,51.51821012,-0.211013669
13522062,0,51.54032971,-0.087067812
13522163,360,51.57937979,-0.234540263
13522169,0,51.50325141,-0.19530608
13522227,4,51.51808255,-0.210960728
13523040,365,51.47840442,-0.141661518
13523324,3,51.51478709,-0.188767343
13523569,89,51.49696081,-0.220357486
13523874,0,51.51834192,-0.209384872
13523932,187,51.51787614,-0.209611099
13523992,0,51.51098625,-0.181767003
13524040,0,51.43431863,-0.200782775
13524062,9,51.54273779,-0.107933594
13524327,0,51.53779284,-0.105534852
13524455,88,51.49999342,-0.183658377
13524465,0,51.53250463,-0.097840285
13524668,0,51.50166024,-0.250534415
13524700,180,51.49697837,-0.2197792
