id,latitude,longitude,price,availability_30,availability_60,availability_90,availability_365
29146311,51.53821,-0.06419,$90.00 ,0,0,0,0
29211205,51.42445,-0.16884,$60.00 ,0,0,0,0
29299928,51.49127,-0.04368,$80.00 ,0,0,24,24
29211510,51.55823,-0.0951,$28.00 ,0,0,0,0
29300450,51.45519,-0.18454,$35.00 ,0,0,0,0
29211988,51.49881,-0.04539,$80.00 ,0,0,0,0
29146404,51.52422,-0.10258,$134.00 ,15,15,28,47
29146733,51.41735,-0.38084,$76.00 ,0,0,0,0
29147332,51.59371,-0.09739,$25.00 ,0,0,0,0
29300918,51.60805,-0.38201,$120.00 ,0,0,0,0
29149192,51.49779,-0.19162,$149.00 ,22,52,82,350
29212225,51.52379,-0.06691,$59.00 ,0,0,0,0
29301165,51.49221,-0.19941,$113.00 ,0,9,39,121
29213065,51.47468,-0.13536,$176.00 ,14,44,74,164
29151410,51.53921,-0.18916,$329.00 ,23,53,83,83
29301512,51.49524,-0.01699,$144.00 ,0,0,0,0
29215141,51.57909,-0.12988,$112.00 ,0,16,46,165
29302665,51.49755,-0.14362,$34.00 ,0,0,0,0
29152248,51.48494,-0.12411,$90.00 ,0,0,0,0
29304851,51.51234,-0.06025,$41.00 ,0,0,0,0
29154457,51.46185,-0.11538,$75.00 ,0,28,58,140
29220561,51.61222,-0.17303,$130.00 ,13,36,66,327
29307766,51.45941,-0.11276,$75.00 ,0,0,0,0
29223067,51.51542,-0.23287,$61.00 ,1,8,16,16
29154544,51.54795,0.03252,$25.00 ,1,4,6,205
29156724,51.65073,-0.17459,$70.00 ,0,0,0,0
29309746,51.59685,-0.23801,$67.00 ,0,0,0,0
29157725,51.58719,-0.00216,$45.00 ,0,0,0,0
29223872,51.47994,-0.12173,$30.00 ,0,0,0,0
29227512,51.53529,-0.09545,$38.00 ,0,0,0,0
29311593,51.51817,-0.12012,$60.00 ,1,3,10,37
29230752,51.54206,-0.07108,$79.00 ,21,39,60,304
29230791,51.62285,-0.24932,"$8,000.00 ",0,0,0,0
29158910,51.48166,-0.10459,$75.00 ,18,48,78,78
29163648,51.4602,-0.1749,$90.00 ,3,27,57,332
29312836,51.46494,-0.04341,$107.00 ,21,21,21,21
29414084,51.59097,0.02385,$140.00 ,0,0,0,0
29230802,51.5655,-0.1135,$100.00 ,0,0,0,0
29316755,51.483898,-0.175594,$210.00 ,0,0,0,0
29232304,51.54387,-0.00977,$136.00 ,0,0,0,0
29318532,51.49798,-0.30351,$220.00 ,6,19,31,38
29232617,51.55797,-0.12273,$65.00 ,0,0,0,0
29414433,51.51061,-0.12832,$249.00 ,0,12,22,46
29322886,51.54516,-0.05469,$120.00 ,0,0,0,0
29416050,51.52738,-0.29144,$30.00 ,0,0,0,0
29232848,51.48644,-0.09973,$98.00 ,8,8,8,8
29322966,51.46691,-0.14892,$60.00 ,3,11,41,41
29323355,51.49122,-0.01559,$30.00 ,0,0,0,0
29233083,51.51243,-0.18675,$99.00 ,0,0,0,0
29419319,51.4632,-0.12649,$40.00 ,0,0,0,0
29323898,51.51183,0.00595,$159.00 ,2,32,62,62
29419602,51.48668,-0.30143,$40.00 ,0,0,0,0
29233101,51.54976,-0.08589,$127.00 ,0,0,0,0
29324684,51.54683,-0.07379,$99.00 ,0,0,0,0
29235079,51.49267,-0.18262,$200.00 ,0,0,0,0
29426213,51.49195,-0.24291,$80.00 ,5,22,52,317
29427170,51.54157,-0.02383,$40.00 ,0,0,0,0
29325604,51.41806,-0.05608,$44.00 ,3,3,3,40
29427318,51.42371,-0.07634,$27.00 ,0,0,12,12
29236078,51.56854,0.01069,$60.00 ,9,39,69,344
29237506,51.50795,-0.01024,$29.00 ,2,15,36,36
29237541,51.50813,-0.01405,$36.00 ,8,37,63,331
29326989,51.38198,-0.11228,$50.00 ,30,60,90,365
29238382,51.60952,-0.11399,$61.00 ,0,0,8,136
29427409,51.47143,-0.18174,$175.00 ,0,0,0,0
29327045,51.47375,-0.09446,$50.00 ,0,0,0,0
29428578,51.48564,-0.08974,$62.00 ,0,0,0,0
29246464,51.47287,-0.18301,$291.00 ,28,49,49,49
29247522,51.54939,-0.06599,$65.00 ,0,0,0,0
29327089,51.35857,-0.30121,$80.00 ,23,53,83,173
29247609,51.41524,-0.15828,$30.00 ,19,49,79,354
29247739,51.60289,-0.11977,$63.00 ,30,60,90,365
29428790,51.52449,-0.06919,$236.00 ,8,38,64,331
29327226,51.52408,-0.06968,$45.00 ,0,0,0,0
29429447,51.5273,-0.07776,$134.00 ,3,21,34,225
29327355,51.51939,-0.21321,$248.00 ,0,0,0,0
29429735,51.52742,-0.07949,$232.00 ,2,18,27,192
29247777,51.42841,-0.17639,$52.00 ,0,0,0,0
29327571,51.50208,-0.01882,$140.00 ,0,0,0,0
29248675,51.49265,-0.06838,$63.00 ,0,9,39,314
29328552,51.42129,-0.2776,$17.00 ,0,0,0,0
29249018,51.50776,-0.01042,$125.00 ,0,0,0,0
29430129,51.52719,-0.07731,$137.00 ,3,16,23,185
29329438,51.51793,-0.2114,$99.00 ,9,33,61,133
29430556,51.54213,-0.04069,$200.00 ,0,0,0,0
29249310,51.5076,-0.01226,$75.00 ,0,0,0,0
29329585,51.53313,-0.11055,$207.00 ,3,9,13,101
29430696,51.52563,-0.07442,$122.00 ,3,10,14,144
29329665,51.53251,-0.11055,$115.00 ,0,1,1,1
29249960,51.59128,-0.16048,$70.00 ,0,0,0,0
29330219,51.51534,-0.04487,$74.00 ,8,33,63,338
29250584,51.51629,-0.16664,$600.00 ,0,0,0,0
29431631,51.57688,-0.33373,$78.00 ,0,0,0,0
29432474,51.52986,-0.0955,$85.00 ,0,0,0,0
29330785,51.49225,-0.11642,$74.00 ,6,32,62,229
29433109,51.55318,-0.08869,$120.00 ,0,0,0,0
29434101,51.52563,-0.07881,$134.00 ,4,28,46,244
29251458,51.54515,-0.01339,$130.00 ,14,43,69,344
29334209,51.54034,-0.22108,$110.00 ,0,0,0,0
29251751,51.51107,-0.18445,$118.00 ,5,35,65,152
29435371,51.54518,0.15039,$50.00 ,0,0,0,0
29435644,51.59747,-0.25168,$80.00 ,1,1,1,1
29337001,51.58059,-0.33173,$40.00 ,0,0,0,0
29447967,51.39043,-0.25642,$55.00 ,0,0,0,0
29448832,51.56619,-0.13859,$46.00 ,0,0,0,0
29449243,51.52031,-0.16462,$500.00 ,29,59,89,89
29254308,51.47915,-0.32993,$27.00 ,0,0,0,0
29337463,51.55627,-0.05493,$82.00 ,9,33,63,338
29255071,51.46612,-0.26956,$50.00 ,0,0,0,0
29449990,51.55394,-0.03981,$42.00 ,29,59,89,364
29349362,51.51488,-0.17687,$171.00 ,0,0,0,0
29450278,51.45679,-0.11356,$200.00 ,0,0,0,0
29450507,51.48833,-0.19701,$49.00 ,0,0,0,0
29256618,51.55278,-0.20324,$18.00 ,0,0,0,0
29256774,51.45165,-0.00631,$30.00 ,0,0,0,0
29257221,51.43848,-0.03866,$125.00 ,0,0,0,0
29349398,51.50125,-0.19778,$160.00 ,0,0,0,0
29450670,51.5129,-0.13152,$600.00 ,0,0,0,0
29350317,51.49789,0.01277,$137.00 ,2,29,47,292
29454094,51.4388,-0.05823,$75.00 ,0,0,0,0
29455380,51.52628,-0.0281,$60.00 ,0,0,0,0
29258313,51.52973,-0.17958,$240.00 ,0,0,0,0
29350578,51.48691,-0.18601,$60.00 ,0,0,0,0
29260556,51.49802,-0.0822,$55.00 ,0,0,0,0
29455647,51.45851,-0.13161,$56.00 ,0,0,0,0
29351049,51.53186,-0.06487,$95.00 ,0,9,39,314
29456050,51.53426,-0.10793,$143.00 ,0,0,0,0
29351341,51.52586,-0.06214,$75.00 ,3,3,3,3
29265748,51.53454,-0.08937,$35.00 ,0,0,0,0
29351420,51.46135,-0.34917,$26.00 ,0,0,0,69
29265749,51.54856,-0.10672,$63.00 ,0,0,0,0
29456660,51.49449,-0.07781,$152.00 ,3,3,3,3
29351479,51.51383,-0.11877,$175.00 ,0,0,0,0
29267664,51.59693,-0.09251,$375.00 ,6,17,31,118
29457515,51.38053,-0.07572,$29.00 ,0,0,0,0
29353040,51.58541,-0.06064,$21.00 ,0,0,0,0
29458783,51.48222,-0.09711,$100.00 ,0,0,0,0
29268138,51.56261,-0.01049,$75.00 ,0,0,0,0
29353372,51.55958,-0.0758,$300.00 ,0,0,0,0
29459245,51.41151,-0.11047,$28.00 ,20,50,80,80
29353701,51.56438,-0.27856,$65.00 ,0,0,0,0
29459277,51.49274,0.06921,$55.00 ,0,0,0,0
29459360,51.44322,-0.18722,$100.00 ,1,1,29,119
29268737,51.55823,0.23541,$199.00 ,15,45,75,251
29268844,51.53405,-0.11686,$115.00 ,0,0,0,0
29354222,51.57636,-0.02961,$75.00 ,0,0,0,0
29355202,51.55707,-0.31681,$35.00 ,4,31,59,329
29269831,51.53426,-0.07371,$34.00 ,0,0,0,0
29459367,51.56738,-0.1317,$35.00 ,0,0,0,0
29357797,51.44873,-0.33244,$150.00 ,0,0,0,0
29459722,51.55997,-0.09869,$125.00 ,0,0,0,0
29269879,51.57707,-0.26091,$30.00 ,0,0,0,0
29359028,51.53036,-0.01889,$89.00 ,0,0,0,0
29270563,51.5808,-0.36818,$30.00 ,9,39,69,69
29359500,51.51741,-0.29506,$60.00 ,0,0,0,0
29271201,51.52803,-0.12105,$170.00 ,7,22,33,209
29460959,51.42333,-0.35798,$100.00 ,0,0,0,0
29361327,51.492359,-0.062063,$174.00 ,7,37,63,312
29461118,51.51117,-0.05014,$150.00 ,0,0,0,0
29271459,51.51266,-0.12351,$176.00 ,0,12,18,54
29362223,51.51669,-0.16603,$140.00 ,0,0,0,0
29271671,51.49996,-0.09318,$195.00 ,1,15,18,138
29462171,51.56101,-0.07656,$35.00 ,0,0,0,0
29362874,51.48929,-0.20852,$225.00 ,0,0,0,0
29469389,51.51466,-0.25331,$60.00 ,0,0,0,0
29471712,51.51274,-0.13371,$624.00 ,5,18,48,171
29272371,51.44236,-0.34689,$45.00 ,1,29,57,235
29363329,51.52734,-0.1183,$61.00 ,23,53,83,173
29272814,51.54257,-0.19608,$50.00 ,0,0,0,0
29363425,51.44989,-0.12104,$60.00 ,0,0,0,0
29273201,51.54737,-0.48014,$56.00 ,0,6,28,297
29472697,51.41158,-0.18093,$85.00 ,0,8,11,152
29473560,51.517696,0.012381,$297.00 ,0,0,0,0
29473690,51.56767,0.05355,$40.00 ,0,0,10,10
29363984,51.49285,-0.14493,$249.00 ,0,0,0,0
29473953,51.49166,-0.24389,$75.00 ,2,19,49,303
29474212,51.49034,-0.24412,$65.00 ,4,14,37,127
29273501,51.5527,-0.06915,$75.00 ,0,0,0,0
29274045,51.51099,-0.23084,$82.00 ,0,0,0,0
29364706,51.5202,-0.14145,$220.00 ,0,2,15,82
29274285,51.43299,-0.22246,$88.00 ,25,43,73,325
29274396,51.57689,-0.26073,$25.00 ,0,0,0,0
29275034,51.48424,-0.23631,$70.00 ,0,0,0,0
29474576,51.49815,-0.10236,$169.00 ,7,14,14,14
29474736,51.49174,-0.24228,$85.00 ,5,22,52,222
29477418,51.51544,-0.06599,$90.00 ,0,0,0,0
29380291,51.54276,0.02932,$250.00 ,0,0,0,0
29479601,51.51528,-0.13629,$250.00 ,11,41,71,346
29275953,51.45955,-0.17718,$160.00 ,0,0,0,0
29276384,51.54097,-0.09921,$115.00 ,0,0,0,0
29380886,51.56219,-0.01454,$98.00 ,3,3,3,20
29276880,51.5042,-0.19512,$250.00 ,5,5,5,5
29277766,51.50472,-0.23151,$100.00 ,6,6,6,69
29530752,51.53813,-0.12524,$110.00 ,0,0,0,0
29480516,51.46364,-0.32555,$41.00 ,9,39,69,159
29481047,51.64849,-0.08048,$140.00 ,15,33,63,318
29481455,51.51932,-0.07525,$199.00 ,29,59,89,179
29381372,51.51499,-0.12479,$160.00 ,9,9,39,39
29382912,51.50457,-0.19536,$89.00 ,0,0,0,0
29481457,51.51712,-0.0751,$173.00 ,29,59,89,179
29482014,51.517,-0.19596,$977.00 ,27,57,87,177
29533491,51.54252,0.01477,$200.00 ,23,53,83,83
29384868,51.58919,-0.14263,$364.00 ,29,59,89,179
29533495,51.59806,-0.24289,$30.00 ,0,0,0,0
29533742,51.43115,-0.0623,$30.00 ,0,0,0,215
29534560,51.58596,-0.03172,$51.00 ,1,1,27,302
29482190,51.52746,-0.28876,$25.00 ,0,0,0,0
29387593,51.44809,-0.03027,$35.00 ,0,0,0,0
29484133,51.56204,-0.07949,$182.00 ,0,0,0,0
29534954,51.53356,-0.31888,$100.00 ,0,0,0,0
29388068,51.51212,-0.13009,$220.00 ,0,0,0,0
29536149,51.60186,-0.15497,$40.00 ,0,0,13,13
29484551,51.42882,-0.09895,$18.00 ,0,0,0,0
29389070,51.5049,-0.0975,$190.00 ,6,31,57,135
29484842,51.46515,-0.29222,$122.00 ,0,8,38,38
29537052,51.64725,-0.04512,$60.00 ,0,0,0,0
29389337,51.50192,-0.37944,$130.00 ,0,17,46,46
29537897,51.47031,-0.39545,$31.00 ,0,0,0,7
29485069,51.54364,-0.12654,$50.00 ,0,0,0,0
29389878,51.46573,0.19268,$40.00 ,3,27,57,332
29486580,51.48965,0.07152,$110.00 ,1,28,58,148
29542226,51.53095,-0.0626,$125.00 ,0,0,0,0
29543117,51.533,-0.05342,$70.00 ,0,0,0,0
29391235,51.564,-0.12724,$47.00 ,0,0,0,0
29554469,51.51561,-0.17752,$400.00 ,0,0,7,61
29486603,51.51554,0.0177,$158.00 ,0,0,0,0
29392738,51.49683,-0.16511,$199.00 ,0,0,0,0
29487257,51.49271,-0.14118,$60.00 ,0,0,0,0
29555888,51.53294,-0.04419,$46.00 ,0,0,0,0
29393285,51.56321,-0.27878,$150.00 ,16,24,54,329
29404433,51.58142,-0.07007,$69.00 ,0,9,39,314
29556706,51.51879,-0.11248,$100.00 ,0,0,0,0
29404761,51.5909,0.06683,$32.00 ,0,0,0,0
29405144,51.37827,-0.10156,$150.00 ,0,0,0,0
29556979,51.5509,0.02719,$35.00 ,0,0,0,0
29558654,51.45699,-0.03952,$80.00 ,0,0,0,0
29487684,51.52454,-0.0863,$150.00 ,6,6,6,6
29406654,51.47848,-0.16686,$68.00 ,0,0,0,0
29563802,51.58269,-0.00485,$100.00 ,1,31,44,44
29409024,51.46413,-0.15753,$80.00 ,0,0,0,0
29564509,51.49908,-0.21415,$195.00 ,0,0,0,0
29566013,51.44607,-0.16088,$70.00 ,0,0,0,0
29488363,51.66727,-0.17405,$40.00 ,0,0,0,0
29409241,51.5445,-0.06801,"$2,505.00 ",8,8,8,8
29566455,51.51288,0.00638,$999.00 ,7,37,67,67
29410347,51.42567,-0.18983,$50.00 ,0,0,0,0
29489372,51.48876,-0.04109,$60.00 ,0,0,0,0
29411185,51.50897,-0.1318,$31.00 ,0,0,0,0
29566830,51.54437,-0.16661,$150.00 ,4,34,64,193
29567591,51.51466,-0.20003,$150.00 ,0,0,0,0
29411818,51.48415,-0.17585,$117.00 ,2,19,33,304
29568137,51.46559,-0.05161,$60.00 ,0,0,0,0
29568284,51.57908,-0.10294,$80.00 ,0,0,0,0
29568439,51.46382,-0.06689,$40.00 ,0,0,0,0
29489954,51.4962,-0.14867,$99.00 ,14,14,14,14
29413720,51.54766,-0.1084,$154.00 ,8,19,49,49
29498781,51.49495,-0.16802,$89.00 ,4,16,46,46
29500101,51.46315,-0.10339,$124.00 ,14,44,74,254
29569429,51.54787,-0.12767,$35.00 ,0,0,0,0
29650540,51.49728,-0.10581,$88.00 ,0,0,0,0
29569831,51.40165,-0.2387,$40.00 ,0,0,0,0
29502574,51.53205,-0.05537,$70.00 ,9,39,69,344
29650867,51.37896,-0.09588,$40.00 ,0,0,0,0
29651330,51.48006,0.07902,$45.00 ,26,56,86,176
29502708,51.5088,-0.05149,$58.00 ,0,0,0,0
29503268,51.47392,-0.05652,$60.00 ,0,0,0,0
29569931,51.46641,-0.11808,$100.00 ,0,0,0,0
29651478,51.5609,-0.12725,$147.00 ,13,13,13,13
29570764,51.49733,-0.08463,$40.00 ,0,0,0,0
29503799,51.43741,-0.1632,$120.00 ,0,11,29,32
29652467,51.52903,-0.09511,$236.00 ,0,0,0,0
29505438,51.49153,-0.16385,$258.00 ,3,32,49,294
29581631,51.47936,-0.03147,$35.00 ,0,0,0,0
29653198,51.57332,-0.01948,$75.00 ,6,7,7,98
29582730,51.4934,-0.11376,$89.00 ,6,18,40,223
29583756,51.54721,-0.18065,$40.00 ,0,0,0,0
29505549,51.42291,-0.14531,$40.00 ,23,53,83,173
29654010,51.55098,-0.11346,$80.00 ,0,0,0,0
29505816,51.39445,-0.08978,$50.00 ,4,4,4,4
29583977,51.5136,-0.17828,$150.00 ,16,46,76,351
29585119,51.44474,-0.13102,$70.00 ,30,60,90,180
29655783,51.44326,-0.1798,$30.00 ,0,0,0,0
29585165,51.51677,-0.01461,$105.00 ,14,44,74,74
29585195,51.56259,-0.00825,$70.00 ,29,59,89,179
29585223,51.58903,-0.05709,$201.00 ,22,22,40,122
29507578,51.5293,0.16102,$50.00 ,29,59,89,89
29508610,51.51384,-0.20709,$617.00 ,11,13,13,13
29656541,51.5084,-0.05814,$91.00 ,0,0,0,0
29508867,51.54094,0.01633,$300.00 ,27,57,87,87
29510241,51.5581,-0.35674,$21.00 ,0,0,0,0
29510919,51.47585,-0.04905,$70.00 ,0,0,0,0
29585568,51.46713,-0.18633,$88.00 ,0,0,0,0
29585638,51.52989,-0.06177,$78.00 ,0,0,0,0
29656978,51.58035,0.07856,$21.00 ,2,2,2,185
29587670,51.56051,-0.00821,$70.00 ,21,51,81,356
29588446,51.49911,-0.01722,"$1,500.00 ",30,60,90,365
29510964,51.55507,-0.04005,$13.00 ,0,0,0,0
29657895,51.49213,-0.16434,$90.00 ,0,0,0,0
29512865,51.40698,-0.09374,$28.00 ,1,1,5,28
29591387,51.49537,-0.42131,$39.00 ,3,29,58,148
29658391,51.54103,-0.201,$231.00 ,11,40,70,151
29592506,51.49607,-0.19207,$130.00 ,0,0,0,1
29592507,51.42845,-0.1783,$40.00 ,0,0,0,0
29513236,51.47843,-0.09273,$150.00 ,23,24,24,24
29659252,51.52111,-0.13715,$99.00 ,0,0,0,1
29513287,51.61018,-0.13383,$28.00 ,0,0,0,0
29513416,51.44707,-0.06961,$99.00 ,0,0,0,0
29515456,51.50098,-0.26827,$40.00 ,0,0,0,0
29515852,51.41839,-0.08166,$80.00 ,12,14,14,15
29516186,51.41792,-0.08118,$45.00 ,8,38,68,68
29516226,51.45947,-0.12387,$72.00 ,0,0,0,0
29592985,51.50087,-0.43141,$49.00 ,16,46,76,76
29593691,51.56494,-0.27867,$60.00 ,0,0,0,0
29594069,51.49046,-0.04235,$499.00 ,10,10,10,10
29601922,51.46353,-0.07337,$120.00 ,0,0,0,0
29660298,51.51393,-0.05779,$180.00 ,0,0,0,0
29602591,51.47495,0.1804,$100.00 ,0,0,0,0
29666124,51.4844,-0.28722,$48.00 ,6,6,29,29
29602744,51.52611,-0.07425,$40.00 ,0,0,0,0
29666703,51.42898,-0.0919,$55.00 ,9,39,69,69
29603116,51.52618,-0.19092,$148.00 ,7,21,41,61
29516799,51.51626,-0.13975,$538.00 ,3,33,58,305
29668890,51.45537,-0.1378,$90.00 ,6,34,57,284
29517146,51.51733,-0.13846,$538.00 ,3,33,58,305
29603829,51.47572,-0.09962,$95.00 ,0,0,0,0
29669771,51.48229,-0.11649,$404.00 ,27,57,87,340
29604455,51.47968,-0.11712,$130.00 ,3,3,3,3
29528420,51.48784,0.00683,$70.00 ,0,0,0,0
29530158,51.54729,-0.05853,$30.00 ,0,0,0,0
29670953,51.3883,-0.27124,$120.00 ,0,0,0,0
29759917,51.54511,-0.07124,$29.00 ,3,3,18,81
29605148,51.48727,0.09765,$37.00 ,18,29,59,59
29671497,51.54027,-0.05625,$95.00 ,0,0,0,0
29605274,51.58444,0.01767,$300.00 ,0,0,0,0
29761306,51.51641,-0.19015,$72.00 ,16,16,16,16
29672893,51.51667,-0.0746,$39.00 ,0,0,0,0
29606288,51.43743,-0.16488,$25.00 ,0,0,0,0
29673000,51.52346,0.0599,$40.00 ,0,0,0,0
29762874,51.62112,-0.11987,$50.00 ,0,0,0,0
29673606,51.49628,-0.1891,$340.00 ,8,38,68,305
29766749,51.5577,-0.35885,$25.00 ,0,0,0,194
29767416,51.58879,-0.31705,$23.00 ,9,29,29,165
29607635,51.46625,-0.12626,$55.00 ,0,0,0,0
29609515,51.51351,-0.3103,$165.00 ,0,0,0,0
29674101,51.5561,-0.16143,$122.00 ,0,0,23,171
29609536,51.53603,-0.08575,$139.00 ,1,1,10,79
29610980,51.51153,-0.21088,$283.00 ,29,59,89,364
29767791,51.51839,-0.0528,$90.00 ,0,0,0,0
29768941,51.4766,0.06194,$39.00 ,0,0,0,0
29675162,51.52542,-0.1906,$80.00 ,0,0,0,0
29612386,51.46527,-0.07588,$260.00 ,0,0,8,8
29675362,51.51091,-0.02587,$95.00 ,15,45,75,75
29616064,51.50779,-0.22494,$80.00 ,16,16,16,44
29769156,51.44821,-0.02411,$64.00 ,20,50,80,170
29675507,51.5238,-0.07948,$199.00 ,4,22,48,293
29676329,51.52262,-0.06123,$120.00 ,0,0,0,0
29769655,51.39843,-0.23045,$115.00 ,0,0,0,14
29676612,51.3869,-0.10889,$70.00 ,29,59,89,364
29770392,51.5445,-0.02608,$102.00 ,10,26,51,118
29770789,51.45983,-0.17986,$19.00 ,0,0,0,0
29677154,51.46153,-0.16515,$210.00 ,0,0,0,0
29616853,51.58609,-0.03381,$37.00 ,0,0,0,0
29619401,51.58082,-0.18812,$49.00 ,0,0,0,0
29620158,51.36122,-0.12268,$55.00 ,0,0,0,0
29620334,51.49253,-0.13929,$87.00 ,0,0,0,0
29622150,51.53435,-0.09577,$99.00 ,0,0,0,0
29622758,51.47299,-0.121,$28.00 ,0,0,0,0
29623034,51.40806,-0.35082,$130.00 ,0,0,0,8
29677285,51.51947,-0.02639,$200.00 ,0,0,0,0
29623692,51.52504,-0.0732,$200.00 ,0,0,0,0
29771918,51.49347,-0.01849,$85.00 ,0,0,0,0
29773177,51.44975,-0.12112,$450.00 ,0,0,0,0
29678068,51.52944,-0.05039,$45.00 ,0,0,0,0
29774702,51.53491,-0.07339,$195.00 ,0,0,0,0
29624071,51.53839,-0.20099,$120.00 ,7,37,67,67
29624586,51.54134,-0.13784,$175.00 ,0,13,22,194
29678516,51.4691,-0.11058,$35.00 ,0,0,0,0
29624982,51.51791,-0.15771,$165.00 ,13,43,64,165
29625022,51.53656,-0.02204,$90.00 ,0,0,0,0
29774900,51.46765,-0.19639,$40.00 ,0,0,0,0
29680726,51.4923,-0.17775,$85.00 ,0,0,0,0
29775612,51.51083,-0.26579,$50.00 ,0,24,54,54
29776979,51.4504,-0.11621,$26.00 ,0,0,0,0
29681273,51.54345,-0.20199,$25.00 ,0,0,0,0
29625501,51.54935,-0.15606,$79.00 ,1,1,25,100
29681589,51.51526,-0.18921,$350.00 ,24,54,84,84
29625616,51.48820877,-0.30973801,$39.00 ,0,1,1,24
29625687,51.5186,-0.07646,$80.00 ,0,0,0,0
29777799,51.43849,-0.0243,$45.00 ,8,38,68,343
29683210,51.46389,-0.07161,$51.00 ,0,0,0,0
29777947,51.56469,-0.00608,$116.00 ,1,1,7,7
29780395,51.44341,-0.40637,$93.00 ,0,24,54,329
29780420,51.48894,-0.04119,$67.00 ,0,0,0,0
29625947,51.47063,-0.01273,$35.00 ,0,0,0,0
29683745,51.46357,-0.08014,$120.00 ,21,51,81,171
29626461,51.44767,0.00788,$80.00 ,16,46,76,166
29626933,51.51186,-0.37503,$49.00 ,0,0,0,0
29780689,51.44358,-0.40655,$93.00 ,0,24,54,329
29782928,51.39314,-0.07542,$47.00 ,0,0,0,0
29684834,51.51253,-0.1411,$361.00 ,8,8,8,8
29785514,51.40668,-0.29903,$40.00 ,5,21,51,141
29627789,51.59016,-0.03768,$85.00 ,0,0,0,0
29628301,51.44118,-0.13174,$37.00 ,0,0,7,245
29686746,51.49147,-0.02361,$395.00 ,30,60,90,180
29628691,51.50618,-0.46955,$68.00 ,15,45,75,165
29691582,51.53246,-0.10293,$110.00 ,0,0,0,0
29629223,51.5526,-0.23766,$63.00 ,0,0,0,0
29787414,51.45931,-0.17482,$200.00 ,16,16,16,56
29694452,51.49597,-0.14598,$100.00 ,30,60,90,365
29788207,51.4549,-0.18966,$48.00 ,0,0,0,0
29630044,51.50637,-0.13034,$31.00 ,0,0,0,0
29694637,51.49568,-0.14251,$100.00 ,30,60,90,365
29695158,51.53658,-0.10138,$250.00 ,0,0,0,0
29630294,51.51798,-0.07175,$89.00 ,0,0,0,0
29788263,51.49908,-0.21286,$150.00 ,0,0,0,0
29695360,51.56315,-0.1116,$50.00 ,22,52,82,82
29789525,51.53477,-0.24162,$80.00 ,0,0,0,0
29630823,51.53001,-0.11413,$88.00 ,0,0,0,0
29695861,51.46883,-0.0971,$31.00 ,0,0,0,0
29639940,51.46809,-0.10964,$60.00 ,0,0,0,0
29790689,51.52558,-0.09637,$350.00 ,29,59,89,89
29697063,51.51748,-0.17029,$150.00 ,29,59,89,179
29790766,51.49158,-0.06226,$25.00 ,0,0,0,0
29640744,51.50127,-0.21724,$80.00 ,5,15,23,184
29697309,51.51048,-0.19344,$190.00 ,5,21,44,240
29641548,51.61696,-0.16812,$65.00 ,0,0,0,83
29643781,51.4996,-0.3799,$20.00 ,0,0,0,0
29790788,51.47301,-0.16585,$162.00 ,0,0,15,263
29791311,51.56301,0.06085,$28.00 ,0,0,0,0
29697908,51.5196,-0.13826,$225.00 ,20,50,80,104
29643859,51.5259,-0.19223,$225.00 ,1,23,44,78
29697915,51.54837,-0.07241,$75.00 ,0,0,0,0
29792921,51.51597,-0.02205,$99.00 ,0,0,0,0
29699002,51.59066,-0.14942,$295.00 ,0,0,0,0
29793118,51.41875,0.00975,$40.00 ,12,14,15,15
29644173,51.54508,-0.07901,$110.00 ,0,0,0,0
29699095,51.53057,-0.18789,$264.00 ,1,1,5,158
29644462,51.4761,-0.16538,$100.00 ,0,0,0,0
29793191,51.54537,-0.21142,$150.00 ,0,0,0,0
29699689,51.518417,-0.139284,$390.00 ,14,31,61,85
29794248,51.53157,-0.28629,$99.00 ,6,30,60,335
29646145,51.46244,-0.16024,$120.00 ,0,0,0,0
29699712,51.53744,-0.0797,$48.00 ,2,13,31,31
29646566,51.45496,-0.03938,$30.00 ,0,0,0,0
29794559,51.54966,-0.19555,$195.00 ,11,41,71,245
29794921,51.59232,-0.07857,$55.00 ,22,52,82,82
29699760,51.56708,-0.14971,$83.00 ,0,13,41,41
29647127,51.5508,-0.09102,$105.00 ,2,7,7,16
29700004,51.51922,-0.1368,$275.00 ,3,33,54,54
29796194,51.56714,-0.05054,$32.00 ,0,0,0,0
29796264,51.42732,-0.11186,$77.00 ,0,0,0,0
29700341,51.51784,-0.1403,$523.00 ,18,32,62,86
29647900,51.550831,-0.062299,$90.00 ,3,3,3,3
29700850,51.46584,-0.07167,$32.00 ,0,0,0,0
29796488,51.61505,-0.11101,$75.00 ,0,0,0,0
29702113,51.51239,-0.18445,$81.00 ,0,0,0,0
29702647,51.48901,-0.1646,"$2,705.00 ",4,4,4,22
29797289,51.37938,-0.06807,$40.00 ,0,0,0,39
29709169,51.50543,-0.05586,$35.00 ,0,0,0,0
29648681,51.5132,-0.47253,$44.00 ,21,51,81,171
29712016,51.52266,-0.15137,$998.00 ,15,34,63,216
29649371,51.52036,-0.20423,$100.00 ,0,0,0,0
29722136,51.45921,-0.18981,$200.00 ,0,0,0,0
29870296,51.54839,-0.08639,$45.00 ,0,0,0,0
29871463,51.52351,-0.31653,$131.00 ,11,41,71,276
29797605,51.62307,-0.25104,$38.00 ,0,0,0,0
